DOM Element Count,Legislation Section URL,volume,Chapter,Part,Divison,Subdivision
101,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750929,Chapter 15 Animal vegetable or microbial fats and oils and their cleavage products prepared edible fats animal or vegetable waxes,Part 3 Miscellaneous,,Schedule 3 Classification of goods and general and special rates of duty
102,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750930,Chapter 15 Animal vegetable or microbial fats and oils and their cleavage products prepared edible fats animal or vegetable waxes,Part 3 Miscellaneous,,Section IVPrepared foodstuffs beverages spirits and vinegar tobacco and manufactured tobacco substitutes products whether or not containing nicotine intended for inhalation without combustion other nicotine containing products intended for the intake of nicotine into the human body
103,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750931,Chapter 15 Animal vegetable or microbial fats and oils and their cleavage products prepared edible fats animal or vegetable waxes,Part 3 Miscellaneous,,Note
104,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750932,Chapter 15 Animal vegetable or microbial fats and oils and their cleavage products prepared edible fats animal or vegetable waxes,Part 3 Miscellaneous,,Additional Note
105,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750933,Chapter 16 Preparations of meat of fish of crustaceans molluscs or other aquatic invertebrates or of insects,Part 3 Miscellaneous,,
106,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750934,Chapter 16 Preparations of meat of fish of crustaceans molluscs or other aquatic invertebrates or of insects,Part 3 Miscellaneous,,Notes
107,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750935,Chapter 16 Preparations of meat of fish of crustaceans molluscs or other aquatic invertebrates or of insects,Part 3 Miscellaneous,,Subheading Notes
108,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750936,Chapter 17 Sugars and sugar confectionery,Part 3 Miscellaneous,,
109,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750937,Chapter 17 Sugars and sugar confectionery,Part 3 Miscellaneous,,Note
110,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750938,Chapter 17 Sugars and sugar confectionery,Part 3 Miscellaneous,,Subheading Notes
111,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750939,Chapter 18 Cocoa and cocoa preparations,Part 3 Miscellaneous,,
112,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750940,Chapter 18 Cocoa and cocoa preparations,Part 3 Miscellaneous,,Notes
113,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750941,Chapter 19 Preparations of cereals flour starch or milk pastrycooks products,Part 3 Miscellaneous,,
114,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750942,Chapter 19 Preparations of cereals flour starch or milk pastrycooks products,Part 3 Miscellaneous,,Notes
115,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750943,Chapter 19 Preparations of cereals flour starch or milk pastrycooks products,Part 3 Miscellaneous,,Additional Note
116,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750944,Chapter 20 Preparations of vegetables fruit nuts or other parts of plants,Part 3 Miscellaneous,,
117,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750945,Chapter 20 Preparations of vegetables fruit nuts or other parts of plants,Part 3 Miscellaneous,,Notes
118,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750946,Chapter 20 Preparations of vegetables fruit nuts or other parts of plants,Part 3 Miscellaneous,,Subheading Notes
119,https://www.legislation.gov.au/C2004A04997/2024-07-01/2024-07-01/text/1/epub/OEBPS/document_2/document_2.html#_Toc171750947,Chapter 20 Preparations of vegetables fruit nuts or other parts of plants,Part 3 Miscellaneous,,Additional Notes
